LONG,LAT,WL_MBGL,geometry,potential
73.62407383772137,31.1835019068785,76.88420465129735,POINT (73.62407383772137 31.1835019068785),0
72.54446501020728,31.040366482158113,49.214786745166876,POINT (72.54446501020728 31.040366482158113),0
73.34946598630911,29.346641502492144,83.78684602262751,POINT (73.34946598630911 29.346641502492144),0
73.62205014287163,30.701592968685098,70.58982196342296,POINT (73.62205014287163 30.701592968685098),0
72.2822868252135,32.3958812577789,83.98746847357272,POINT (72.2822868252135 32.3958812577789),0
72.42399542903766,29.686835860406937,53.17477553212548,POINT (72.42399542903766 29.686835860406937),0
72.66095002613068,32.30420993351161,84.04878074565508,POINT (72.66095002613068 32.30420993351161),0
72.04024839545515,32.021229859938366,62.692031380580865,POINT (72.04024839545515 32.021229859938366),0
73.62889856815028,29.914878099477473,77.11963671617906,POINT (73.62889856815028 29.914878099477473),0
73.81596953825087,29.970086466585744,81.57559543515129,POINT (73.81596953825087 29.970086466585744),0
73.96733229941303,29.604304621040125,45.304137442040464,POINT (73.96733229941303 29.604304621040125),0
73.18579120034225,30.24909381947122,44.27466864199547,POINT (73.18579120034225 30.24909381947122),0
72.68936282223747,31.66057962397421,57.10734402491133,POINT (72.68936282223747 31.66057962397421),0
72.33927700625281,31.973973826745592,71.20431473568928,POINT (72.33927700625281 31.973973826745592),0
73.60645899414095,30.61268641766712,97.1785096936062,POINT (73.60645899414095 30.61268641766712),0
73.12738329593547,29.486010821759855,93.10557929360805,POINT (73.12738329593547 29.486010821759855),0
72.72420591631366,29.573761405716432,49.16140803048524,POINT (72.72420591631366 29.573761405716432),0
73.21908470203424,29.252397612691507,57.195625894828794,POINT (73.21908470203424 29.252397612691507),0
71.8519098258128,30.594577065308286,64.86122631966168,POINT (71.8519098258128 30.594577065308286),0
72.80560358098339,30.044208209543438,41.922615362690635,POINT (72.80560358098339 30.044208209543438),0
73.03650772191182,30.364942043626225,79.08009992440279,POINT (73.03650772191182 30.364942043626225),0
71.77423275912746,29.137868381932947,54.89765487311757,POINT (71.77423275912746 29.137868381932947),0
72.64254211819315,30.434330767137723,88.61815331640798,POINT (72.64254211819315 30.434330767137723),0
72.44608275990528,30.899227025384857,75.61093554653154,POINT (72.44608275990528 30.899227025384857),0
71.55749115354794,30.847041195006344,60.68987556393027,POINT (71.55749115354794 30.847041195006344),0
72.5545151986974,29.43278977021016,86.9692339389187,POINT (72.5545151986974 29.43278977021016),0
73.85524101001806,29.16681663640837,76.08236576868087,POINT (73.85524101001806 29.16681663640837),0
73.40955479195173,30.06183755046634,87.253335091793,POINT (73.40955479195173 30.06183755046634),0
73.95158800913902,29.235262137232986,66.69626566162037,POINT (73.95158800913902 29.235262137232986),0
72.86828151779522,29.59116235632821,60.177149825641706,POINT (72.86828151779522 29.59116235632821),0
73.96816802960012,29.146231248717122,67.15047589146305,POINT (73.96816802960012 29.146231248717122),0
73.60626593580861,30.195111794736327,68.7879101653092,POINT (73.60626593580861 30.195111794736327),0
73.94420218148679,30.709802623229322,47.85527872878994,POINT (73.94420218148679 30.709802623229322),0
71.6320968431993,32.31391963710503,55.948564796503945,POINT (71.6320968431993 32.31391963710503),0
72.76114351078512,29.40011139077731,65.4193072330363,POINT (72.76114351078512 29.40011139077731),0
73.82454337604831,30.80367613658723,98.26810910813967,POINT (73.82454337604831 30.80367613658723),0
72.14905375054455,30.810945176674693,91.57184750855951,POINT (72.14905375054455 30.810945176674693),0
72.62183787696614,30.043700405238134,91.32852180507291,POINT (72.62183787696614 30.043700405238134),0
72.47616411430603,30.900188771553445,98.59162398490874,POINT (72.47616411430603 30.900188771553445),0
71.96846230371064,30.118404910642788,41.8641760041904,POINT (71.96846230371064 30.118404910642788),0
72.48102692393549,29.773345333206844,80.80209612447348,POINT (72.48102692393549 29.773345333206844),0
71.95557836107956,31.39140415422685,55.808525691359065,POINT (71.95557836107956 31.39140415422685),0
72.38962371396651,30.280200848891376,83.00510500981656,POINT (72.38962371396651 30.280200848891376),0
72.6674071207933,30.322604076078683,91.15736314236699,POINT (72.6674071207933 30.322604076078683),0
72.93058876160043,29.819870652818825,94.00547668862096,POINT (72.93058876160043 29.819870652818825),0
72.35825513889996,29.22378459596248,69.67601343846718,POINT (72.35825513889996 29.22378459596248),0
71.81234938388442,29.90385595327134,84.82665236124467,POINT (71.81234938388442 29.90385595327134),0
71.8293565261873,31.841853555245343,96.21443728785722,POINT (71.8293565261873 31.841853555245343),0
73.01690412261823,31.51258552152503,82.81519659444504,POINT (73.01690412261823 31.51258552152503),0
73.98104866134703,30.255238089671554,49.77139307456215,POINT (73.98104866134703 30.255238089671554),0
72.79884141834614,30.908801926697276,50.67474929776867,POINT (72.79884141834614 30.908801926697276),0
73.03332110980936,29.139052628895843,95.66010414725329,POINT (73.03332110980936 29.139052628895843),0
72.16337739744186,29.225764706423004,46.49496648849142,POINT (72.16337739744186 29.225764706423004),0
72.10266137490598,30.02467351939487,41.96859996986372,POINT (72.10266137490598 30.02467351939487),0
72.20026961123554,29.74865767387993,62.717255646071116,POINT (72.20026961123554 29.74865767387993),0
72.4643786724405,30.246611288489277,59.675433011842244,POINT (72.4643786724405 30.246611288489277),0
71.72696926924216,29.1768261852478,52.126858009387995,POINT (71.72696926924216 29.1768261852478),0
73.39159697083187,32.46866957174033,95.71157050343975,POINT (73.39159697083187 32.46866957174033),0
72.76153151142226,30.903940706732556,58.87489414215055,POINT (72.76153151142226 30.903940706732556),0
73.43475283883959,31.698032024831193,90.65634145494667,POINT (73.43475283883959 31.698032024831193),0
73.73817942468342,30.571640022124857,86.01253408643186,POINT (73.73817942468342 30.571640022124857),0
73.51577122707451,30.14246969905708,95.754534640369,POINT (73.51577122707451 30.14246969905708),0
71.73847639058857,32.480463058685544,86.20544308953217,POINT (71.73847639058857 32.480463058685544),0
71.73580417968952,31.328052493354758,42.05076465569561,POINT (71.73580417968952 31.328052493354758),0
73.42538662581268,31.815530862227885,76.14461518548686,POINT (73.42538662581268 31.815530862227885),0
73.64172353822376,29.42459389058048,56.555430522448795,POINT (73.64172353822376 29.42459389058048),0
72.5367870938953,29.23564340698627,66.89296525426997,POINT (72.5367870938953 29.23564340698627),0
72.16497278645696,30.429772929756087,65.5061579195384,POINT (72.16497278645696 30.429772929756087),0
73.69801168678526,30.012519402625774,93.62458772297632,POINT (73.69801168678526 30.012519402625774),0
72.56622352817287,30.20842930061787,70.15072296010877,POINT (72.56622352817287 30.20842930061787),0
72.54568724276164,29.968307952436298,70.16075948776401,POINT (72.54568724276164 29.968307952436298),0
71.88189712576477,30.290664368759593,73.94741316244543,POINT (71.88189712576477 30.290664368759593),0
72.53486697799708,31.899699630058272,55.403305692109974,POINT (72.53486697799708 31.899699630058272),0
73.9235498607622,31.766095841284343,98.05558155984833,POINT (73.9235498607622 31.766095841284343),0
73.59498884085643,29.575346493620835,71.58760543810082,POINT (73.59498884085643 29.575346493620835),0
71.92726638890468,31.880318867841584,75.04972895099775,POINT (71.92726638890468 31.880318867841584),0
72.16056948863483,32.25999585546965,46.91116319885564,POINT (72.16056948863483 32.25999585546965),0
72.9104005590644,31.548999354914333,43.530912239945906,POINT (72.9104005590644 31.548999354914333),0
72.99524865888269,31.872388833635235,44.051638865083206,POINT (72.99524865888269 31.872388833635235),0
72.78155845588213,29.97234727602687,79.77546709221525,POINT (72.78155845588213 29.97234727602687),0
71.79921870822879,32.285402032298826,93.6837149028839,POINT (71.79921870822879 32.285402032298826),0
71.96719215200977,30.19294572638908,75.25809847918259,POINT (71.96719215200977 30.19294572638908),0
73.29528359223909,30.599958621282838,49.377479317658505,POINT (73.29528359223909 30.599958621282838),0
71.76296212853197,32.49920001007469,67.32112728660923,POINT (71.76296212853197 32.49920001007469),0
73.68083924587465,30.735368037381114,95.3414583127602,POINT (73.68083924587465 30.735368037381114),0
71.7220474193978,29.47960282517862,95.77793126345347,POINT (71.7220474193978 29.47960282517862),0
73.86794264043178,30.16380325015417,61.309893219632315,POINT (73.86794264043178 30.16380325015417),0
72.63231578614756,30.5096367835174,51.4027129575758,POINT (72.63231578614756 30.5096367835174),0
73.74534495831267,29.95445094156561,82.3163445686591,POINT (73.74534495831267 29.95445094156561),0
71.67062057162649,29.22300716431357,79.22382835461524,POINT (71.67062057162649 29.22300716431357),0
72.34918358050285,31.325426615721756,45.64127213012982,POINT (72.34918358050285 31.325426615721756),0
73.87382904427,31.642660669085252,92.57603398154795,POINT (73.87382904427 31.642660669085252),0
71.8436305028951,30.18236075905268,62.10064985238064,POINT (71.8436305028951 30.18236075905268),0
72.84378293022374,30.10295435394333,43.63784453136431,POINT (72.84378293022374 30.10295435394333),0
72.42372043832073,29.95868406849587,63.15527748779289,POINT (72.42372043832073 29.95868406849587),0
71.99461101837959,29.98373093052864,77.61714042593613,POINT (71.99461101837959 29.98373093052864),0
72.47183197110685,30.268346525654117,72.03433796334238,POINT (72.47183197110685 30.268346525654117),0
73.42956390994644,30.38249874998582,75.25116955335044,POINT (73.42956390994644 30.38249874998582),0
73.91464175291897,30.87038240703985,94.58785459105266,POINT (73.91464175291897 30.87038240703985),0
73.48400687014404,29.291077857613526,65.74593228815542,POINT (73.48400687014404 29.291077857613526),0
73.24600274603999,32.45469958072716,67.50257746969075,POINT (73.24600274603999 32.45469958072716),0
71.73459249350034,31.00684547751364,47.59382752743762,POINT (71.73459249350034 31.00684547751364),0
73.37879282245736,30.821621652046947,83.4058821026372,POINT (73.37879282245736 30.821621652046947),0
73.6729271198888,31.235046685309623,76.7463597551909,POINT (73.6729271198888 31.235046685309623),0
73.38640745741732,31.96291334545229,92.14322717662016,POINT (73.38640745741732 31.96291334545229),0
71.59392976842447,30.987008340813343,52.976158587853085,POINT (71.59392976842447 30.987008340813343),0
73.65042334339132,31.30135254862678,65.21334874194629,POINT (73.65042334339132 31.30135254862678),0
71.97250815339089,30.24666544312328,82.22666167241347,POINT (71.97250815339089 30.24666544312328),0
72.01308142484825,29.409933618953048,93.28172549365306,POINT (72.01308142484825 29.409933618953048),0
73.41046903255197,29.77202089810664,57.5386926057995,POINT (73.41046903255197 29.77202089810664),0
73.92928716211868,31.505171733810506,76.63132025282948,POINT (73.92928716211868 31.505171733810506),0
72.27084069961863,30.11064752897809,42.37141712141383,POINT (72.27084069961863 30.11064752897809),0
73.32129073978722,29.238088659741425,40.29144026663674,POINT (73.32129073978722 29.238088659741425),0
73.323819739301,32.325705525497085,85.39018286363863,POINT (73.323819739301 32.325705525497085),0
72.68021391579845,30.747876860277973,66.16818535894632,POINT (72.68021391579845 30.747876860277973),0
72.31331059310739,30.86947592758095,65.8690574284669,POINT (72.31331059310739 30.86947592758095),0
72.99602702858176,32.15268116643628,99.70056503942862,POINT (72.99602702858176 32.15268116643628),0
71.69954325154777,30.40232442664978,50.84237174600857,POINT (71.69954325154777 30.40232442664978),0
72.38189270291814,30.070924267533428,50.4722278976073,POINT (72.38189270291814 30.070924267533428),0
73.41013382933954,30.78279795317915,95.15473493303355,POINT (73.41013382933954 30.78279795317915),0
71.58435073834455,29.319234744568266,64.19641497582064,POINT (71.58435073834455 29.319234744568266),0
71.70337219172848,29.98657146713781,99.16178458459741,POINT (71.70337219172848 29.98657146713781),0
72.02456318028159,29.76630319224796,74.41844012774254,POINT (72.02456318028159 29.76630319224796),0
72.74600373381972,31.06967219899422,62.604116692512804,POINT (72.74600373381972 31.06967219899422),0
73.56659885029778,29.5633349579225,65.70355875048794,POINT (73.56659885029778 29.5633349579225),0
73.22464557371644,32.05080484856843,62.17429638140546,POINT (73.22464557371644 32.05080484856843),0
72.92009301533801,29.326604986524256,50.21914528670973,POINT (72.92009301533801 29.326604986524256),0
71.67556885351541,31.57231874891216,57.283598123328446,POINT (71.67556885351541 31.57231874891216),0
73.30946824431882,29.31725837308643,91.75286802449952,POINT (73.30946824431882 29.31725837308643),0
73.58848337448528,29.39406697793272,41.42539038743119,POINT (73.58848337448528 29.39406697793272),0
71.64349687720305,32.00101062327453,54.082209343113746,POINT (71.64349687720305 32.00101062327453),0
72.87149020137403,30.544009113061133,87.73153157371613,POINT (72.87149020137403 30.544009113061133),0
72.7232901604708,30.797702871898334,99.34551636999414,POINT (72.7232901604708 30.797702871898334),0
71.87772337364615,31.922852797578756,43.104984736233085,POINT (71.87772337364615 31.922852797578756),0
72.69521132885413,32.11250404827007,79.91283793624729,POINT (72.69521132885413 32.11250404827007),0
73.21329568993787,29.988574946940584,65.11448748168726,POINT (73.21329568993787 29.988574946940584),0
72.41798633449363,30.868552047749617,67.73367580862009,POINT (72.41798633449363 30.868552047749617),0
72.31893828628496,30.132313955634558,55.051173499307325,POINT (72.31893828628496 30.132313955634558),0
72.41415792822436,29.60206549242501,92.32625812021442,POINT (72.41415792822436 29.60206549242501),0
73.00589000201623,29.546991303492014,81.63156005254008,POINT (73.00589000201623 29.546991303492014),0
73.61877550412294,29.900682859593356,49.03603566023584,POINT (73.61877550412294 29.900682859593356),0
71.52450867380584,29.251981130195645,85.7350808982107,POINT (71.52450867380584 29.251981130195645),0
73.96701708477606,29.243901507353876,84.88425754479356,POINT (73.96701708477606 29.243901507353876),0
71.68236796593904,31.109540013379092,85.36451694569428,POINT (71.68236796593904 31.109540013379092),0
72.39957417558027,29.128177557738365,75.71136112752555,POINT (72.39957417558027 29.128177557738365),0
73.97714659183751,29.969143556198716,51.36947663123295,POINT (73.97714659183751 29.969143556198716),0
71.81231902831277,30.98382193380128,75.7867059616164,POINT (71.81231902831277 30.98382193380128),0
73.48050800957732,31.65820209709968,93.55248968770523,POINT (73.48050800957732 31.65820209709968),0
73.51420865506238,29.933858212926136,73.35264429254566,POINT (73.51420865506238 29.933858212926136),0
72.24534024989758,30.215171337429027,95.91666215379979,POINT (72.24534024989758 30.215171337429027),0
73.20501217904742,32.41337617781434,65.01475220312467,POINT (73.20501217904742 32.41337617781434),0
72.84444418309153,30.751525178037074,46.43722345142361,POINT (72.84444418309153 30.751525178037074),0
72.0938081783384,30.88966511693674,44.042458307980375,POINT (72.0938081783384 30.88966511693674),0
73.82792897555498,29.513095496113145,51.87884478501442,POINT (73.82792897555498 29.513095496113145),0
73.41324177495083,29.42135954641395,94.01668597692456,POINT (73.41324177495083 29.42135954641395),0
73.31434962292344,29.32483536396981,81.51082367713917,POINT (73.31434962292344 29.32483536396981),0
73.0795448412596,31.672779951153657,89.69187114936015,POINT (73.0795448412596 31.672779951153657),0
73.29600300568019,31.08923360820827,59.347799114906664,POINT (73.29600300568019 31.08923360820827),0
73.2433950599275,32.35331182916479,75.25130683173245,POINT (73.2433950599275 32.35331182916479),0
73.1612047916119,30.581113208663343,85.36724858458447,POINT (73.1612047916119 30.581113208663343),0
73.99317781127723,29.63768324467932,52.14431677022574,POINT (73.99317781127723 29.63768324467932),0
72.84943664562631,30.73195686680472,74.29418707040313,POINT (72.84943664562631 30.73195686680472),0
71.62548882311978,30.469118867276133,74.97869572393364,POINT (71.62548882311978 30.469118867276133),0
72.96363761285718,31.331817209064564,83.21296174015983,POINT (72.96363761285718 31.331817209064564),0
73.10430181953878,31.784917941038124,77.4856380810755,POINT (73.10430181953878 31.784917941038124),0
72.84461912569286,31.157484245721438,46.07160200519994,POINT (72.84461912569286 31.157484245721438),0
72.1847987256509,30.888858592241636,92.37923292410242,POINT (72.1847987256509 30.888858592241636),0
73.19791268449482,29.399110180318548,75.53649702666426,POINT (73.19791268449482 29.399110180318548),0
72.0564580171422,31.593235853975735,89.64645115052483,POINT (72.0564580171422 31.593235853975735),0
72.98426685638456,31.106914272904554,60.31548659264884,POINT (72.98426685638456 31.106914272904554),0
72.61684005281863,32.036731788991894,83.3992198580294,POINT (72.61684005281863 32.036731788991894),0
72.80030513460082,30.346241027959323,43.02278429731326,POINT (72.80030513460082 30.346241027959323),0
71.85994647371065,29.74894217365867,62.40301259552048,POINT (71.85994647371065 29.74894217365867),0
73.85958254310238,30.81301843841296,54.09040979555387,POINT (73.85958254310238 30.81301843841296),0
71.76695234310394,30.244217363923966,88.94383813306341,POINT (71.76695234310394 30.244217363923966),0
72.45982361235262,31.72444954331101,88.16229856761274,POINT (72.45982361235262 31.72444954331101),0
71.77960864116797,31.16588196267997,97.54576380226665,POINT (71.77960864116797 31.16588196267997),0
72.50673663495927,29.264573493820205,95.39816141547271,POINT (72.50673663495927 29.264573493820205),0
73.70863103880491,30.870932407680208,73.13518722064057,POINT (73.70863103880491 30.870932407680208),0
72.0315057925292,31.884489570727222,69.91600230352759,POINT (72.0315057925292 31.884489570727222),0
71.58755897667582,31.41936628803028,97.02977618816237,POINT (71.58755897667582 31.41936628803028),0
73.57255962390299,30.035896179791752,43.199505096000436,POINT (73.57255962390299 30.035896179791752),0
73.85011712569529,32.28544053538739,71.94491918277217,POINT (73.85011712569529 32.28544053538739),0
73.10622425953215,30.667949866969217,65.18592202592552,POINT (73.10622425953215 30.667949866969217),0
71.80114329607804,29.420740305802813,53.963928800571246,POINT (71.80114329607804 29.420740305802813),0
73.59125530303074,29.588056896438008,53.60191911488265,POINT (73.59125530303074 29.588056896438008),0
72.87234069206822,29.824303835550648,49.792401083067226,POINT (72.87234069206822 29.824303835550648),0
72.90903733927811,30.34576677015456,77.56955715042815,POINT (72.90903733927811 30.34576677015456),0
73.77986452966005,29.60565068437529,94.80601958878384,POINT (73.77986452966005 29.60565068437529),0
73.7556149586876,31.917342480350428,77.87715503836512,POINT (73.7556149586876 31.917342480350428),0
73.050886057034,31.27003987898953,81.42973307306879,POINT (73.050886057034 31.27003987898953),0
71.54413957268801,32.35713341161657,75.1362256879348,POINT (71.54413957268801 32.35713341161657),0
73.45353873514844,30.377091517544095,40.74383283494776,POINT (73.45353873514844 30.377091517544095),0
72.7752977110516,30.819961835759933,66.2193572986871,POINT (72.7752977110516 30.819961835759933),0
72.35093376718854,29.942582115952124,71.65269246983097,POINT (72.35093376718854 29.942582115952124),0
72.43969423667495,32.397494782505106,50.375638466015886,POINT (72.43969423667495 32.397494782505106),0
72.3008852567972,30.093040641428956,72.59855057415743,POINT (72.3008852567972 30.093040641428956),0
72.74920352140747,31.28547562067789,97.00010623445247,POINT (72.74920352140747 31.28547562067789),0
72.21491182939269,31.45262755674721,41.50241218031102,POINT (72.21491182939269 31.45262755674721),0
72.15792162794313,30.671766924713186,41.85968730886807,POINT (72.15792162794313 30.671766924713186),0
73.04470297354187,31.403328695102264,84.8039028902828,POINT (73.04470297354187 31.403328695102264),0
72.79236996408815,31.149807757378635,63.76391507670924,POINT (72.79236996408815 31.149807757378635),0
71.60596756913638,29.431645871520892,79.29975545208785,POINT (71.60596756913638 29.431645871520892),0
73.98790602776609,29.144774822631593,73.45500980958298,POINT (73.98790602776609 29.144774822631593),0
73.37751784719487,31.909458066182115,72.71229407335841,POINT (73.37751784719487 31.909458066182115),0
73.05031028653953,31.46610501093548,91.53797498160583,POINT (73.05031028653953 31.46610501093548),0
71.80823468485823,32.248347725320635,41.5610442130942,POINT (71.80823468485823 32.248347725320635),0
73.59015457839061,29.352515788184665,51.67769269629534,POINT (73.59015457839061 29.352515788184665),0
71.51271978936731,30.608824634842918,60.061553603043535,POINT (71.51271978936731 30.608824634842918),0
71.91731830707162,30.6287114671966,64.14225299033103,POINT (71.91731830707162 30.6287114671966),0
73.41908193761606,32.13567052642335,79.1540351060249,POINT (73.41908193761606 32.13567052642335),0
71.8135283302614,30.097916758245354,94.7990978099368,POINT (71.8135283302614 30.097916758245354),0
71.72448129454769,30.477912242067266,96.55027715400888,POINT (71.72448129454769 30.477912242067266),0
73.87585944430784,30.49273275087738,80.04381328592784,POINT (73.87585944430784 30.49273275087738),0
72.64303701349158,31.659522324992434,41.89487984157991,POINT (72.64303701349158 31.659522324992434),0
71.86281624370771,31.184765141160483,53.95313574658381,POINT (71.86281624370771 31.184765141160483),0
73.16546653897579,30.28825408200831,93.19873348766929,POINT (73.16546653897579 30.28825408200831),0
73.54787142635772,30.771033344214487,86.37370522569147,POINT (73.54787142635772 30.771033344214487),0
72.17976016404279,30.77588100512932,51.848923111796694,POINT (72.17976016404279 30.77588100512932),0
73.6517718766284,31.896819811643383,94.12898010454008,POINT (73.6517718766284 31.896819811643383),0
73.69318254513574,32.362259616987025,53.70017389791556,POINT (73.69318254513574 32.362259616987025),0
73.8288334298251,31.038222890638096,65.34970503508913,POINT (73.8288334298251 31.038222890638096),0
72.9016932443358,30.258865694056464,57.31318041765712,POINT (72.9016932443358 30.258865694056464),0
72.1053205875919,29.37190525885829,69.79389382883124,POINT (72.1053205875919 29.37190525885829),0
73.71885314258186,31.239151078453304,71.25853796534642,POINT (73.71885314258186 31.239151078453304),0
72.57276792395429,30.67409158427794,52.55664085431705,POINT (72.57276792395429 30.67409158427794),0
73.55704794947397,29.76720736012306,82.99736540363878,POINT (73.55704794947397 29.76720736012306),0
73.3999225886944,31.05068605117675,91.77558249728972,POINT (73.3999225886944 31.05068605117675),0
72.22946167971682,32.09642126893905,83.76462757595826,POINT (72.22946167971682 32.09642126893905),0
73.49667957009335,31.356518687749567,90.78058101939817,POINT (73.49667957009335 31.356518687749567),0
73.98177476134322,30.523277187359945,88.83494102257421,POINT (73.98177476134322 30.523277187359945),0
73.36147107975701,30.63477968192884,95.61693998395072,POINT (73.36147107975701 30.63477968192884),0
72.48748712021319,31.018629855177323,46.35654141945769,POINT (72.48748712021319 31.018629855177323),0
72.0665348843894,31.956917314966645,63.79316336973084,POINT (72.0665348843894 31.956917314966645),0
72.48663388718049,29.929473889113645,69.49662005784727,POINT (72.48663388718049 29.929473889113645),0
73.51431913553115,32.142603993902455,44.20686592265103,POINT (73.51431913553115 32.142603993902455),0
72.93775254517533,30.683881638481758,76.8569110282947,POINT (72.93775254517533 30.683881638481758),0
72.61940011452303,30.44992005877138,68.31284274576936,POINT (72.61940011452303 30.44992005877138),0
72.955669825376,30.798801864728432,68.32866706123878,POINT (72.955669825376 30.798801864728432),0
73.54431693365537,31.63288856692898,60.48270965087157,POINT (73.54431693365537 31.63288856692898),0
73.50124048531823,32.00108049570324,49.20953232245143,POINT (73.50124048531823 32.00108049570324),0
72.95737542447998,30.06355711737908,84.35033931560335,POINT (72.95737542447998 30.06355711737908),0
72.09900818207927,31.379781754258282,55.307479363458036,POINT (72.09900818207927 31.379781754258282),0
72.77881483352114,32.32493067377309,62.87845230738607,POINT (72.77881483352114 32.32493067377309),0
73.68884326096416,32.4554927717822,92.49105092830979,POINT (73.68884326096416 32.4554927717822),0
71.91700161018946,31.885196836217325,41.92896370603368,POINT (71.91700161018946 31.885196836217325),0
72.48468150171347,32.05931714297793,81.32513276559519,POINT (72.48468150171347 32.05931714297793),0
72.83272010663534,30.41316724790916,88.73781678821716,POINT (72.83272010663534 30.41316724790916),0
73.27405777625475,30.68774057510179,93.54906023257959,POINT (73.27405777625475 30.68774057510179),0
72.0769502524753,29.67178169387267,78.56822586001489,POINT (72.0769502524753 29.67178169387267),0
73.92909787938362,29.93382238406011,54.98022273602959,POINT (73.92909787938362 29.93382238406011),0
71.85118912451362,32.02464721628334,53.583852424680046,POINT (71.85118912451362 32.02464721628334),0
72.75893360270531,32.46888336475732,40.728454055322615,POINT (72.75893360270531 32.46888336475732),0
72.89198928191495,30.83734457548543,88.44684258460929,POINT (72.89198928191495 30.83734457548543),0
72.38978272272372,30.489794726622723,50.07627883593182,POINT (72.38978272272372 30.489794726622723),0
73.35207481816292,31.766051142313316,48.19979924672982,POINT (73.35207481816292 31.766051142313316),0
72.48506885667484,32.134902419690924,40.16243642054723,POINT (72.48506885667484 32.134902419690924),0
72.24870264027409,30.983094653972643,60.0456315795972,POINT (72.24870264027409 30.983094653972643),0
72.18202479218746,30.659213789783543,50.891386486581624,POINT (72.18202479218746 30.659213789783543),0
72.82494460143486,31.500097065348918,74.51769715771013,POINT (72.82494460143486 31.500097065348918),0
71.7354008898229,31.969573406551856,50.49867024924929,POINT (71.7354008898229 31.969573406551856),0
73.41197075352537,30.32010251914595,86.96568088336613,POINT (73.41197075352537 30.32010251914595),0
72.01785716689974,29.727249777708092,69.82155077304893,POINT (72.01785716689974 29.727249777708092),0
71.58520829268711,29.858961157642852,83.4407351310609,POINT (71.58520829268711 29.858961157642852),0
73.59310916185034,29.36630538420039,92.92466256628626,POINT (73.59310916185034 29.36630538420039),0
73.49360294131674,32.05574073249461,81.9057132747304,POINT (73.49360294131674 32.05574073249461),0
73.18568605596573,30.880995341795977,79.1672334694789,POINT (73.18568605596573 30.880995341795977),0
73.79709772275824,29.4335895550297,58.94586867076547,POINT (73.79709772275824 29.4335895550297),0
71.6838476140953,32.31183531167442,66.71592795996328,POINT (71.6838476140953 32.31183531167442),0
73.18865979880776,31.958362411901682,99.46001488458931,POINT (73.18865979880776 31.958362411901682),0
71.9068090146495,31.81651842415401,93.24537388820418,POINT (71.9068090146495 31.81651842415401),0
71.62499294061979,31.661670128728638,61.28351927179302,POINT (71.62499294061979 31.661670128728638),0
73.12189759151019,30.843341705116096,55.584535125198215,POINT (73.12189759151019 30.843341705116096),0
71.84051251956195,29.48958481232442,46.199371462509504,POINT (71.84051251956195 29.48958481232442),0
73.0949239401759,30.288894733506165,52.99800629235234,POINT (73.0949239401759 30.288894733506165),0
73.22994519139394,31.432438854654464,72.35009754141987,POINT (73.22994519139394 31.432438854654464),0
73.83665471089716,30.40481565640695,90.15177827615759,POINT (73.83665471089716 30.40481565640695),0
71.69054796219876,31.613058182686665,99.3068448299158,POINT (71.69054796219876 31.613058182686665),0
73.61610914785439,31.067034994599926,77.60596385962964,POINT (73.61610914785439 31.067034994599926),0
72.38481071539462,31.407333057563704,86.22372299087962,POINT (72.38481071539462 31.407333057563704),0
73.99457828887016,30.769755330346175,43.67824394640654,POINT (73.99457828887016 30.769755330346175),0
72.99026144502453,29.496665229704213,54.68590261336661,POINT (72.99026144502453 29.496665229704213),0
72.32363465861911,31.583053940550247,51.02848743271004,POINT (72.32363465861911 31.583053940550247),0
71.9167193553185,29.244187599102755,92.39439618123285,POINT (71.9167193553185 29.244187599102755),0
73.23398953919272,29.227081495937053,41.697538338286876,POINT (73.23398953919272 29.227081495937053),0
72.89745104400174,30.054088027426527,75.80358102591572,POINT (72.89745104400174 30.054088027426527),0
72.58777202249969,32.23856485617189,57.26854089768207,POINT (72.58777202249969 32.23856485617189),0
73.19814683962348,29.27517655373897,97.35163205133551,POINT (73.19814683962348 29.27517655373897),0
73.95097063989924,31.610479317779852,67.91274829381439,POINT (73.95097063989924 31.610479317779852),0
72.05210362456084,31.860849455539338,84.18124582882135,POINT (72.05210362456084 31.860849455539338),0
72.05699728274413,30.629138059311536,67.7679362690071,POINT (72.05699728274413 30.629138059311536),0
73.56572073273188,31.4221949133633,78.5900526124033,POINT (73.56572073273188 31.4221949133633),0
73.12496924671794,30.01295954762281,62.302675589772036,POINT (73.12496924671794 30.01295954762281),0
71.61697306445002,31.773661026097113,65.97989291018882,POINT (71.61697306445002 31.773661026097113),0
72.59684293929058,29.92734404278523,52.56563688756573,POINT (72.59684293929058 29.92734404278523),0
72.9702035362043,29.88369648413085,43.852531093927865,POINT (72.9702035362043 29.88369648413085),0
73.41869851028832,30.374321948834744,62.814135033958266,POINT (73.41869851028832 30.374321948834744),0
72.57957043066341,31.869469307480532,59.25021375638903,POINT (72.57957043066341 31.869469307480532),0
73.39505838329956,32.29390231670154,79.65209175548796,POINT (73.39505838329956 32.29390231670154),0
72.58047597861786,31.640189945179294,67.47384218508313,POINT (72.58047597861786 31.640189945179294),0
72.53741046868592,30.881642832935636,59.063340088557624,POINT (72.53741046868592 30.881642832935636),0
71.76320853983488,30.50517197203925,47.43141286775811,POINT (71.76320853983488 30.50517197203925),0
72.52746191799439,30.989542748988775,95.8426708723388,POINT (72.52746191799439 30.989542748988775),0
71.59341093828908,31.209513853605777,67.46411119900463,POINT (71.59341093828908 31.209513853605777),0
